ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
D26_ORIGINAL;d01_original;D01_V_flat_move_0002.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_flat_panrot_0001.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_flat_still_0001.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_indoor_move_0002.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_indoor_panrot_0001.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_indoor_panrot_0002.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_indoor_still_0001.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_indoor_still_0002.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_move_0002.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_move_0003.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_move_0004.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_panrot_0001.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_panrot_0002.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_panrot_0003.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_panrot_0004.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_still_0001.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_still_0002.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_still_0003.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d01_original;D01_V_outdoor_still_0004.mp4;False;1.0;1.0;1.0
D26_ORIGINAL;d02_original;D02_V_flat_move_0002.mov;False;0.326923;0.196429;0.118644
D26_ORIGINAL;d02_original;D02_V_flat_panrot_0001.mov;False;0.320755;0.192982;0.116667
D26_ORIGINAL;d02_original;D02_V_flat_still_0001.mov;False;0.320755;0.192982;0.116667
D26_ORIGINAL;d02_original;D02_V_indoor_panrot_0001.mov;False;0.320755;0.192982;0.116667
D26_ORIGINAL;d02_original;D02_V_indoor_still_0001.mov;False;0.320755;0.192982;0.116667
D26_ORIGINAL;d02_original;D02_V_outdoor_panrot_0001.mov;False;0.320755;0.192982;0.116667
D26_ORIGINAL;d02_original;D02_V_outdoor_panrot_0002.mov;False;0.320755;0.192982;0.116667
D26_ORIGINAL;d02_original;D02_V_outdoor_still_0001.mov;False;0.320755;0.192982;0.116667
